filepath,label,width,height,format,mode,aspect_ratio,corrupt,file_hash,phash,siglip_community,siglip_subcommunity
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_189.jpg,Electronic,150,150,JPEG,RGB,1.0,False,2091e8a26fca1aed02c98b0777586df7,afadfd4bc040a05e,9,45
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_67.jpg,Electronic,150,150,JPEG,RGB,1.0,False,562a1306c4d9910d2a8e037fd25d280c,af7d85287ac79490,6,11
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/2.Electronic_waste_1024x1024.jpg,Electronic,700,450,JPEG,RGB,1.5555555555555556,False,77087b34dbb8332f0e755b55c334c773,e0c1379a59dbb614,0,0
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/qwertyuiop.jpg,Electronic,275,183,JPEG,RGB,1.5027322404371584,False,3f88980e248433e489273206b47ab7e8,86ca13dce9ca6da1,0,14
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_283.jpg,Electronic,150,150,JPEG,RGB,1.0,False,5955325be1dcab7817b91edfcf347221,ba68b012c7bac7b1,6,11
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_253.jpg,Electronic,150,150,JPEG,RGB,1.0,False,d1c1c53862cbdc5dbc849edb0c9b7f2f,aeeab2b5c8ccc8c1,6,6
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_80.jpg,Electronic,150,150,JPEG,RGB,1.0,False,ea258ca6f36c11672ba655962eebad2b,eb6d2c2e2c4a6a8e,3,35
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/2.34.-grosir-sparepart-komputer.jpg,Electronic,1000,562,JPEG,RGB,1.7793594306049823,False,3d030e9877e279fae07c0cbbcce4606a,adec123cd9037a4b,0,54
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_160.jpg,Electronic,150,150,JPEG,RGB,1.0,False,320546f1d9038f37bb1588507a46a0c6,a10f873874f4c27b,9,17
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_63.jpg,Electronic,150,150,JPEG,RGB,1.0,False,2e964907088ed03c1e7c9dd672b1df35,ad92e1329f65ba0c,2,32
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_9.jpg,Electronic,150,150,JPEG,RGB,1.0,False,32ffa17352c0f9fbfc047a20dfa174af,ea4a958d92dcc966,9,60
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_127.jpg,Electronic,150,150,JPEG,RGB,1.0,False,bb04629624bc7ecf1211c8b8bb0959a0,bdb4c29e6c3890e3,3,27
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_148.jpg,Electronic,150,150,JPEG,RGB,1.0,False,3bbcd186753aebf8df871e64e8ee4acb,ab03c47ad23a65d6,6,11
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_145.jpg,Electronic,150,150,JPEG,RGB,1.0,False,d75cefa3e1de475a8bb68324444749f2,a703ba1f9d8b92c4,4,10
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_234.jpg,Electronic,150,150,JPEG,RGB,1.0,False,d5de463cd8c5713cfa130ac7b9033989,f9c99436c6b0c13b,6,42
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_197.jpg,Electronic,150,150,JPEG,RGB,1.0,False,2c0f6e4cea76f09748b0f1fe54d8a402,a76e9c8e65614aca,3,8
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/265.jpeg,Electronic,1152,864,JPEG,RGB,1.3333333333333333,False,16a7c8591d18966dad2296adf5c59806,bfeb45da40d72054,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_16.jpg,Electronic,150,150,JPEG,RGB,1.0,False,0a090f94ad9a19c68ec21ee388384eb2,fe6881867a68a997,9,50
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_73.jpg,Electronic,150,150,JPEG,RGB,1.0,False,7e43da235215b91132d7c9a42c3829b6,f84b81b5244fc0bf,1,9
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_155.jpg,Electronic,150,150,JPEG,RGB,1.0,False,99e074fbd9020266f136629477c99f16,bf6ad09505ca3f24,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_127.jpg,Electronic,150,150,JPEG,RGB,1.0,False,f972c2b173226e195dad3eb892030321,fa2394c2589f6b31,5,26
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_145.jpg,Electronic,150,150,JPEG,RGB,1.0,False,bdc78f791f817214ea23fe4da658f3be,ba6ac0b7acc936c4,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_236.jpg,Electronic,150,150,JPEG,RGB,1.0,False,5db88be9dd72cc6bb895bd87112b24ca,eadcb4cdd0a5d025,2,5
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_131.jpg,Electronic,150,150,JPEG,RGB,1.0,False,459b16e50e1825c77ffc5e6cbfe0ef21,8a767859b8762ae1,9,17
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_114.jpg,Electronic,150,150,JPEG,RGB,1.0,False,22d1a1d5a2066900a42df6f71712b0c1,fc4585a89c373a66,11,41
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_45.jpg,Electronic,150,150,JPEG,RGB,1.0,False,b3ef359f8851e7cf8a4683aefb2647f4,8fb25887e8ce8d62,2,40
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_106.jpg,Electronic,150,150,JPEG,RGB,1.0,False,02641a73b175d4755450936a711f64bc,be68c116dacb16d2,1,9
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/250.jpeg,Electronic,1152,864,JPEG,RGB,1.3333333333333333,False,ad19bda602415e45141f319f580d643c,9a7a42d56de060be,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_243.jpg,Electronic,150,150,JPEG,RGB,1.0,False,42f814323a7bf6f28287443c013e83b5,be6ee09ce4929169,3,27
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_35.jpg,Electronic,150,150,JPEG,RGB,1.0,False,00efe819c24726b19e3e2b48a1050bbb,b25cc7594c32d966,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/474.jpg,Electronic,2340,4160,JPEG,RGB,0.5625,False,da50689d7a870121e5242189a5c233e0,b66ac81597c341de,1,4
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_80.jpg,Electronic,150,150,JPEG,RGB,1.0,False,83db6d7abcd339ad86944198fdea6381,b09acf658e31ce61,12,37
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/251.jpeg,Electronic,1152,864,JPEG,RGB,1.3333333333333333,False,3109750a6b4252b4d23a3779f39730dc,bc674f5a322b3129,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_266.jpg,Electronic,150,150,JPEG,RGB,1.0,False,31540a4f26c2d569f24b0473fbcac7b2,ba43fe7c8780e330,7,18
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_57.jpg,Electronic,150,150,JPEG,RGB,1.0,False,c8831fc41a147a1f6d6a86563c462e2f,d16a2d35f67aa141,6,6
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_5.jpg,Electronic,150,150,JPEG,RGB,1.0,False,bd8e1b95c23ed9aef10079a2953a0499,ebb1e117c42e8c6c,9,21
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_201.jpg,Electronic,150,150,JPEG,RGB,1.0,False,2bf056d711e9300268918b2529516c83,e56664c664966c9b,3,35
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/58.italy2_0254.jpg,Electronic,3840,2560,JPEG,RGB,1.5,False,27bb208a784e886ba8e7e07f88cc7536,c52ddc15db2196ac,0,22
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_66.jpg,Electronic,150,150,JPEG,RGB,1.0,False,10277b124f53295c871270851048c263,be5ac1a5365a5a85,8,1
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_161.jpg,Electronic,150,150,JPEG,RGB,1.0,False,ebddd919cdd47c8940aadd399df5eef6,a7985b6649d98876,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_75.jpg,Electronic,150,150,JPEG,RGB,1.0,False,7423f62cab6a372ecbcd9c064b272434,eb9495ca5e0f2790,7,7
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_122.jpg,Electronic,150,150,JPEG,RGB,1.0,False,c256f1ad49d55d49ce2e34ea0e2e3942,fa7981805edee161,6,11
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_221.jpg,Electronic,150,150,JPEG,RGB,1.0,False,961429dcfc16a5105cc96c7387d2ee94,e93696c96836b5c2,5,26
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_282.jpg,Electronic,150,150,JPEG,RGB,1.0,False,7f2cd5c96ad2da3ab1ca68aa640e3895,fa3ec1c93794c0b4,2,32
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_69.jpg,Electronic,150,150,JPEG,RGB,1.0,False,0958866c1137f84a6b5e04daab60c0bf,b06c9f63c9d14ec1,3,28
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_260.jpg,Electronic,150,150,JPEG,RGB,1.0,False,8402f0c49b05241d37342131983bee34,b4c792929b98cb9c,3,35
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_33.jpg,Electronic,150,150,JPEG,RGB,1.0,False,80c530f288f728dcf927e21f02f8eca5,a4c7c9389b66c636,7,23
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_184.jpg,Electronic,150,150,JPEG,RGB,1.0,False,2cb26e889e01d4333ca3c5730f0e3224,aac495c8f137c369,7,23
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/original.jpg,Electronic,720,405,JPEG,RGB,1.7777777777777777,False,743e02e682d78f16db327e3a4c645339,95ca6361e7253746,0,34
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/166.jpeg,Electronic,720,1280,JPEG,RGB,0.5625,False,558f8ebd7b2d01589993d73f6f0ce1db,aad5d46bbf420235,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/902.jpeg,Electronic,1280,721,JPEG,RGB,1.7753120665742026,False,900fd19761112fa206a94795238efe10,adfc86d193c4d681,11,44
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_26.jpg,Electronic,150,150,JPEG,RGB,1.0,False,bc4794d09c3f4c6ed817440e83d2e9cb,e3989e6fc9326898,13,19
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Copy of IMG_20200328_215110.jpg,Electronic,4000,3000,JPEG,RGB,1.3333333333333333,False,fed063b41f93b2a853bcff2f0d2b7b32,af70e790e5c2334a,1,4
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_10.jpg,Electronic,150,150,JPEG,RGB,1.0,False,06d4c98fb7364ff912fb21a73b811dea,eb909443f9b40779,2,5
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_237.jpg,Electronic,150,150,JPEG,RGB,1.0,False,43a86974fdbb76f35aa322a1530c7e09,d5df4b7e3081ca0a,2,40
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_293.jpg,Electronic,150,150,JPEG,RGB,1.0,False,fbe7414cac71b5964333aba25e991b5f,e8b59f43a94c9662,14,24
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/630(1).jpeg,Electronic,1152,864,JPEG,RGB,1.3333333333333333,False,f9b96db1123f36fe7b28347fb73524d0,aadf95cbc090eb84,11,41
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/252.jpeg,Electronic,1152,864,JPEG,RGB,1.3333333333333333,False,68287b5f6a5b85e3ad648ee0a9f37df2,80c0dbd95e346acf,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_111.jpg,Electronic,150,150,JPEG,RGB,1.0,False,94e30c7c4b712cf23d618b0937cc3194,badac5daa49ad098,3,27
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/13.image-23.png,Electronic,500,332,PNG,RGB,1.5060240963855422,False,cf6f543aeaab606271e7d9d06afa4e48,fbacbabe01e1e005,0,14
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_54.jpg,Electronic,150,150,JPEG,RGB,1.0,False,a40e4286fc80efdbe4146ebf89b97c51,b4323282cbcdcbcd,3,28
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_10.jpg,Electronic,150,150,JPEG,RGB,1.0,False,fc90c32238732703783dedd5d3a053f7,bfc3d03ccb304cc9,9,48
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_113.jpg,Electronic,150,150,JPEG,RGB,1.0,False,8578e48d15849e572d2012972db8120f,bfa5ad16c84ad24a,2,32
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_111.jpg,Electronic,150,150,JPEG,RGB,1.0,False,aa50bcacebc4211400924c52adab5461,aff5d0c2cf30304e,1,9
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_0.jpg,Electronic,150,150,JPEG,RGB,1.0,False,157f67b74a08d5867adcfb3bc13f7389,e4e6ce9999189633,3,8
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/16.s-l1200.jpg,Electronic,900,1200,JPEG,RGB,0.75,False,35825a1505e9b3059b441a75a34d8627,e97b90c58c4fca43,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_5.jpg,Electronic,150,150,JPEG,RGB,1.0,False,2c691551e738ba390f2abad74efc65e7,c03f3fc1723e36c0,4,12
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_200.jpg,Electronic,150,150,JPEG,RGB,1.0,False,36bf67f1ee3eadee1b56ad6814b6d7d3,be68c09697c92a7a,8,1
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/626.jpeg,Electronic,1152,864,JPEG,RGB,1.3333333333333333,False,f8afc9514b791efd5b28475aab1a8738,e819d7f886018eb7,11,41
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_36.jpg,Electronic,150,150,JPEG,RGB,1.0,False,96896071a9e0934339684f07684b1573,a5e1cc168eed93c8,5,26
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_245.jpg,Electronic,150,150,JPEG,RGB,1.0,False,6bea2b801bb12eed84d7fa6d021d81c9,fe5781a87a538a0e,2,5
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_38.jpg,Electronic,150,150,JPEG,RGB,1.0,False,09a804fc6ac92bed9834c63ad087372e,e2d89437b1c44dd9,14,24
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_206.jpg,Electronic,150,150,JPEG,RGB,1.0,False,72093b26203beda91621bac3b80b6110,fbccc0b5078d9998,9,17
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/152.jpeg,Electronic,1280,720,JPEG,RGB,1.7777777777777777,False,8734c35cbcccd31b58dc5b9cb9a52d8a,bfd4d2cbc06bc029,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_129.jpg,Electronic,150,150,JPEG,RGB,1.0,False,f84e658852715e534f0a8f6536507439,fa38858787857a78,2,25
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_46.jpg,Electronic,150,150,JPEG,RGB,1.0,False,e59e2b5d027eeaa2bf30bdf67cac83bf,aa60e51fc38597f0,6,11
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/21.notebook-screen-replacements-port-macquarie-101-1024x485.jpg,Electronic,1024,485,JPEG,RGB,2.111340206185567,False,69e117547d6802f4bcf6da9bb7b4c23b,b4b4e88b0edbcd88,0,58
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/40.depositphotos_207919862-stock-photo-pile-used-electronic-housewares-waste.jpg,Electronic,600,400,WEBP,RGB,1.5,False,d7a1a8d16b08cec6031db696b9d5942e,a986f9d51a1d67a0,0,0
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_153.jpg,Electronic,150,150,JPEG,RGB,1.0,False,84a932efbb673997709cea7113a76649,b6fec90364cd12d8,1,9
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_289.jpg,Electronic,150,150,JPEG,RGB,1.0,False,f1e05cd4244fb2374f1ce986d4dc2686,be2dc1cacb869692,9,17
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/70.35520267.jpg,Electronic,450,319,JPEG,RGB,1.4106583072100314,False,29f6d187d87c659c3d4df43b42b926e1,d911e606c36f905f,0,0
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_139.jpg,Electronic,150,150,JPEG,RGB,1.0,False,b4a248e4a01a02fe41eb5ba4e017daf1,eeb629cad0116676,6,6
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_256.jpg,Electronic,150,150,JPEG,RGB,1.0,False,1d564442f9d871b36ccaf45a39da88c9,bf3ed0402b93743c,2,5
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/70.tpa-adalah-tempat-pemrosesan-akhir-bukan-tempat-pembuangan-akhir-39.jpg,Electronic,600,343,JPEG,RGB,1.749271137026239,False,cbbdbb0ffff240d1f107bd160f3e34df,c9c2e8a6f8a5731c,0,22
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/yui.jpeg,Electronic,1200,675,PNG,RGB,1.7777777777777777,False,f37ae8654bde2029b45b6a1448cf839a,8b7bd2c70f781a84,0,0
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/462.jpeg,Electronic,780,1040,JPEG,RGB,0.75,False,9da0f04170b7bdab40d61d4465d8d7f8,a087cf782d311f39,1,4
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_59.jpg,Electronic,150,150,JPEG,RGB,1.0,False,a4beed568e34d0036b5a3952a95b8c13,f074d64bc9cb68c4,1,9
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_236.jpg,Electronic,150,150,JPEG,RGB,1.0,False,54ef6a2205047c878130f48ab6a9e80d,ba6e8431913ec4cf,4,10
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/10.used-computer-cpu-processor-scrap-2224708040-dnyh4xtj.jpg,Electronic,504,498,JPEG,RGB,1.0120481927710843,False,a17a96ee05d8b68c9d53c5233b49da05,e1d8e2d0a738171f,0,30
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_86.jpg,Electronic,150,150,JPEG,RGB,1.0,False,20298be3970adbe5a0d1215807da2815,df31c82be4987bc0,7,7
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/24.broken-electronics.jpg,Electronic,1280,720,JPEG,RGB,1.7777777777777777,False,7ff2d58b452ce2571e08cbd922bd8c0d,aea858e6770ef244,0,34
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_197.jpg,Electronic,150,150,JPEG,RGB,1.0,False,053c8e012592c53b1b9d1319b05b8531,dfc0c04cebb276c8,6,11
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_223.jpg,Electronic,150,150,JPEG,RGB,1.0,False,dcb7c3482c8276888848acad2eb794ec,f4c3cb34cf7c5030,1,16
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_11.jpg,Electronic,150,150,JPEG,RGB,1.0,False,f2938ae3f718075b80483c65069a22d2,b5fa18c761926e29,3,28
